AUTO_ID;MERK;BOUWJAAR;KILOMETER_STAND;VRAAGPRIJS;EXTERIEUR_KLEUR;BRANDSTOF;CARROSSERIEVORM;MODEL
33081839;SKODA;2009;145899;5950;BEIGE;BENZINE;MPV;ROOMSTER
33082989;VOLKSWAGEN;2009;160709;8990;WIT;DIESEL;BEDRIJFSWAGEN;CRAFTER
33128381;LAND ROVER;1997;220709;3950;GROEN;DIESEL;SUV;RANGE ROVER
33128413;BMW;2005;258353;3950;GRIJS;DIESEL;STATIONWAGEN;3-SERIE
33152997;MERCEDES-BENZ;2006;270000;8250;ZILVER;DIESEL;BEDRIJFSWAGEN;VITO
33169586;MERCEDES-BENZ;1992;198996;8945;ZWART;BENZINE;CABRIOLET;SL
33169608;VOLKSWAGEN;1997;103742;3950;GROEN;BENZINE;CABRIOLET;GOLF
33194640;FORD;2015;171544;11950;ZWART;DIESEL;HATCHBACK;MONDEO
33195796;SKODA;2014;89804;22950;BRUIN;DIESEL;STATIONWAGEN;SUPERB
33246671;AIXAM;2021;1;11399;GRIJS;DIESEL;HATCHBACK;CROSSLINE
33253793;AIXAM;2021;1;14099;WIT;DIESEL;;D-TRUCK
33253986;AIXAM;2021;1;15399;GRIJS;ELEKTRICITEIT;HATCHBACK;CITY
33254123;MICROCAR;2021;1;15599;WIT;DIESEL;HATCHBACK;M.GO
33254226;MICROCAR;2021;1;14499;ROOD;DIESEL;HATCHBACK;M.GO
33254346;MICROCAR;2021;1;11399;WIT;DIESEL;HATCHBACK;DUE
33276564;LIGIER;2021;1;14099;WIT;DIESEL;;FLEX
33276746;LIGIER;2021;1;9499;WIT;DIESEL;HATCHBACK;X-TOO
33276836;LIGIER;2021;1;11399;WIT;DIESEL;HATCHBACK;X-TOO
33276991;LIGIER;2021;1;15599;GRIJS;DIESEL;HATCHBACK;X-TOO
33277062;LIGIER;2021;1;14499;ROOD;DIESEL;HATCHBACK;X-TOO
33328520;OPEL;2014;105579;21645;ZWART;DIESEL;MPV;INSIGNIA
33338847;LAND ROVER;2008;280684;13900;ZWART;DIESEL;SUV;RANGE ROVER
33369268;CITROEN;2012;110099;6940;ZILVER;DIESEL;HATCHBACK;C3
33374166;VOLKSWAGEN;2011;206182;9500;BLAUW;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
33394229;AUDI;2010;142719;15950;GRIJS;DIESEL;STATIONWAGEN;Q5
33422579;FORD;2004;253263;1150;GRIJS;BENZINE;STATIONWAGEN;MONDEO
33442973;MERCEDES-BENZ;2012;183481;32950;ZWART;DIESEL;MPV;VIANO
33487673;BENTLEY;2000;55400;49500;BLAUW;BENZINE;SEDAN;ARNAGE
33492709;DACIA;2011;48153;6950;GRIJS;BENZINE;HATCHBACK;SANDERO
33504572;SUZUKI;2013;47421;6445;GRIJS;BENZINE;HATCHBACK;ALTO
33549747;SUZUKI;2007;169437;3950;GRIJS;DIESEL;MPV;SX4
33594102;TOYOTA;2016;33000;20700;ZILVER;BENZINE;HATCHBACK;C-HR
33681469;MICROCAR;2021;1;16499;ROOD;DIESEL;COUPE;M.GO
33706967;HYUNDAI;1987;120528;2495;WIT;BENZINE;SEDAN;STELLAR
33706970;MASERATI;1983;169000;29950;BLAUW;BENZINE;SEDAN;QUATTROPORTE
33711294;OPEL;2012;99318;11850;GRIJS;BENZINE;STATIONWAGEN;ASTRA
33725922;VOLKSWAGEN;2010;116527;14999;ZWART;DIESEL;SUV;TIGUAN
33741980;RENAULT;2007;12630;6950;GRIJS;BENZINE;MPV;MODUS
33784413;CHEVROLET;1973;89014;22500;ZWART;BENZINE;SEDAN;IMPALA
33818782;ALFA ROMEO;2008;;0;ROOD;BENZINE;OVERIG;8C
33819270;BMW;1987;64959;9950;WIT;BENZINE;COUPE;3-SERIE
33858292;VOLKSWAGEN;2005;296332;4899;ZWART;DIESEL;MPV;TOURAN
33884079;HONDA;2004;163768;6900;GRIJS;BENZINE;SUV;CR-V
33891656;MERCEDES-BENZ;2008;160124;13950;ZILVER;DIESEL;SEDAN;S-KLASSE
33905757;PIAGGIO;2020;10;5775;ZWART;BENZINE;STATIONWAGEN;APE
33965966;VOLKSWAGEN;2011;141451;9950;BLAUW;DIESEL;SEDAN;PASSAT
33967016;PACKARD;1953;25223;21750;BLAUW;BENZINE;SEDAN;CAVALIER
34002960;TOYOTA;2010;115044;5495;WIT;BENZINE;HATCHBACK;IQ
34033069;KIA;2021;10;21495;WIT;BENZINE;HATCHBACK;RIO
34034786;AIXAM;2021;1;11399;WIT;DIESEL;HATCHBACK;CROSSLINE
34075002;BMW;2010;122044;16500;ZWART;DIESEL;SEDAN;5-SERIE
34083005;CITROEN;2015;64917;7950;GRIJS;BENZINE;HATCHBACK;C1
34107840;BMW;2008;139363;8999;ZILVER;DIESEL;HATCHBACK;1-SERIE
34109935;RENAULT;2008;212585;3450;ZWART;LPG;HATCHBACK;MEGANE
34110366;RENAULT;2004;196996;1995;GRIJS;BENZINE;STATIONWAGEN;LAGUNA
34110484;OPEL;2008;85535;4750;GRIJS;BENZINE;STATIONWAGEN;AGILA
34119535;VOLKSWAGEN;2011;301239;3500;BLAUW;DIESEL;BEDRIJFSWAGEN;CADDY
34166896;BMW;2017;45;27900;GRIJS;BENZINE;HATCHBACK;1-SERIE
34189653;RENAULT;2010;134303;7900;GRIJS;BENZINE;MPV;GRAND SCENIC
34208081;RENAULT;2015;113471;16950;GRIJS;DIESEL;MPV;ESPACE
34216662;VOLKSWAGEN;2014;60952;15950;ROOD;BENZINE;STATIONWAGEN;GOLF
34246036;MERCEDES-BENZ;2004;45838;11950;ZWART;BENZINE;COUPE;C-KLASSE
34246048;PEUGEOT;2005;90301;4950;GRIJS;BENZINE;HATCHBACK;307
34246086;TOYOTA;2009;79218;9250;GRIJS;BENZINE;HATCHBACK;AURIS
34246092;RENAULT;2005;93295;4345;ZWART;DIESEL;HATCHBACK;CLIO
34246103;CITROEN;2003;227448;3750;GRIJS;BENZINE;HATCHBACK;C5
34246131;RENAULT;2003;293360;1845;ZWART;DIESEL;STATIONWAGEN;LAGUNA
34246150;SMART;2000;75626;2095;ZWART;BENZINE;HATCHBACK;CITY COUPE
34246159;AUDI;2004;251000;3500;GRIJS;DIESEL;STATIONWAGEN;A4
34246183;PEUGEOT;2011;173498;6345;WIT;DIESEL;BEDRIJFSWAGEN;PARTNER
34246184;MERCEDES-BENZ;2009;390159;8345;GRIJS;DIESEL;SEDAN;E-KLASSE
34246190;RENAULT;2006;77205;4345;GRIJS;BENZINE;HATCHBACK;MEGANE
34246192;CITROEN;2006;150884;3950;WIT;DIESEL;BEDRIJFSWAGEN;JUMPER
34246193;VOLKSWAGEN;2005;322895;4345;GRIJS;DIESEL;HATCHBACK;GOLF
34246199;VOLKSWAGEN;2003;280979;4345;ZWART;DIESEL;STATIONWAGEN;PASSAT
34246210;VOLKSWAGEN;2009;192206;7895;ORANJE;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
34246213;RENAULT;2002;167228;2750;GROEN;DIESEL;MPV;SCENIC
34246215;LAND ROVER;1997;290365;4950;BLAUW;DIESEL;SUV;DISCOVERY
34246221;OPEL;2003;172533;2345;ZWART;BENZINE;HATCHBACK;AGILA
34246222;FIAT;2002;178336;3500;BLAUW;DIESEL;PERSONENBUS;DUCATO
34246227;TOYOTA;2004;109969;4345;GRIJS;BENZINE;HATCHBACK;AVENSIS
34246231;RENAULT;2003;117611;3345;BLAUW;BENZINE;HATCHBACK;CLIO
34246235;MITSUBISHI;2003;98000;2345;ROOD;BENZINE;HATCHBACK;COLT
34246239;OPEL;2000;180750;1950;GRIJS;BENZINE;MPV;ZAFIRA
34246244;SEAT;2006;120623;4345;GROEN;DIESEL;MPV;ALTEA
34246246;FIAT;2002;173454;2950;BLAUW;BENZINE;HATCHBACK;STILO
34246251;HYUNDAI;2006;140370;4345;GRIJS;DIESEL;BEDRIJFSWAGEN;H200
34246256;CHRYSLER;2002;88729;2895;GRIJS;BENZINE;HATCHBACK;PT CRUISER
34246263;JAGUAR;2001;;2500;BLAUW;BENZINE;SEDAN;XJ
34246265;PEUGEOT;2006;183113;5950;ZWART;BENZINE;SEDAN;407
34246266;PEUGEOT;2009;200038;4895;WIT;DIESEL;BEDRIJFSWAGEN;PARTNER
34246268;MITSUBISHI;2000;128524;2950;GRIJS;DIESEL;HATCHBACK;CARISMA
34246290;SUZUKI;2015;32476;7345;WIT;BENZINE;HATCHBACK;CELERIO
34246294;MITSUBISHI;2007;143690;7345;GRIJS;BENZINE;STATIONWAGEN;LANCER
34264450;MERCEDES-BENZ;1965;;32500;ROOD;DIESEL;SEDAN;190-SERIE
34264454;ADRIA MOBIL;1991;95545;7345;WIT;BENZINE;OVERIG;ADRIATIK
34278904;OPEL;2004;242211;1450;ZWART;BENZINE;STATIONWAGEN;ASTRA
34279223;MERCEDES-BENZ;2010;348324;13250;GRIJS;DIESEL;SEDAN;E-KLASSE
34290450;VOLVO;2003;479975;1700;BLAUW;DIESEL;SEDAN;S60
34295220;VOLKSWAGEN;2009;324079;7995;ZILVER;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
34324897;MINI;2012;77895;12950;BLAUW;BENZINE;STATIONWAGEN;COUNTRYMAN
34334304;FORD;2013;125618;10900;ZWART;DIESEL;HATCHBACK;FOCUS
34334855;OPEL;2011;116088;9950;BLAUW;BENZINE;STATIONWAGEN;ASTRA
34347489;MERCEDES-BENZ;2003;171890;2450;GROEN;BENZINE;MPV;A-KLASSE
34364268;RENAULT;2012;152907;13500;ZWART;DIESEL;BEDRIJFSWAGEN;MASTER
34364336;VOLKSWAGEN;2011;195347;10500;WIT;AARDGAS;STATIONWAGEN;CADDY MAXI
34364360;MERCEDES-BENZ;2007;365256;7950;ZILVER;DIESEL;BEDRIJFSWAGEN;VITO
34428641;JAGUAR;2010;134358;18950;ZWART;DIESEL;SEDAN;XF
34457707;MAZDA;2014;51228;17950;ZWART;DIESEL;STATIONWAGEN;6
34464721;PORSCHE;1991;105331;62964;BLAUW;BENZINE;COUPE;911
34466714;FORD;2008;310599;5990;WIT;DIESEL;PERSONENBUS;TRANSIT TOURNEO
34521718;MERCEDES-BENZ;2013;319877;16880;ZWART;DIESEL;SEDAN;E-KLASSE
34531613;VOLKSWAGEN;2012;93461;9950;BLAUW;DIESEL;HATCHBACK;GOLF
34531657;SAAB;2011;155332;19945;ZWART;BENZINE;SEDAN;9/mei
34538428;PORSCHE;2011;73590;49500;ZWART;BENZINE;HATCHBACK;PANAMERA
34552063;HYUNDAI;2010;188626;4850;BLAUW;DIESEL;HATCHBACK;I20
34584963;AUDI;2014;60493;27888;ZWART;DIESEL;SUV;Q5
34659761;PEUGEOT;2005;138322;2850;ZWART;BENZINE;HATCHBACK;1007
34663385;BMW;1996;307890;3900;BLAUW;BENZINE;SEDAN;7-SERIE
34683556;SKODA;2013;108709;14950;ZWART;DIESEL;STATIONWAGEN;SUPERB
34716601;FIAT;2013;71401;7645;GRIJS;DIESEL;HATCHBACK;PUNTO
34716607;ALFA ROMEO;2004;254473;4345;ROOD;BENZINE;SEDAN;156
34716610;FORD;2007;240163;6240;ZWART;BENZINE;STATIONWAGEN;MONDEO
34716611;AUDI;2002;317918;4995;BLAUW;BENZINE;SEDAN;A8
34716612;FORD;2010;208331;8745;WIT;DIESEL;PERSONENBUS;TRANSIT KOMBI
34716617;FORD;2013;80469;7250;WIT;DIESEL;BEDRIJFSWAGEN;TRANSIT CONNECT
34716641;HYUNDAI;2014;42289;12950;WIT;BENZINE;HATCHBACK;I30
34716662;VOLKSWAGEN;2013;184259;13750;ZWART;DIESEL;STATIONWAGEN;PASSAT
34716668;VOLKSWAGEN;1997;225093;2345;ZWART;BENZINE;CABRIOLET;GOLF
34716678;VOLKSWAGEN;2006;407943;5345;GRIJS;DIESEL;MPV;TOURAN
34716692;MITSUBISHI;2021;15;9345;GRIJS;BENZINE;HATCHBACK;COLT
34716698;SKODA;2013;60307;9740;WIT;BENZINE;HATCHBACK;FABIA
34716708;SKODA;2013;177124;9345;ZWART;DIESEL;STATIONWAGEN;FABIA
34716716;SAAB;2006;173788;5040;ZWART;BENZINE;SEDAN;9/mrt
34716724;MITSUBISHI;2014;7500;27500;BLAUW;BENZINE / ELEKTRICITEIT;SUV;OUTLANDER
34758156;FORD;2016;59078;32950;WIT;DIESEL;PERSONENBUS;TOURNEO CUSTOM
34758161;FORD;2016;74693;32950;WIT;DIESEL;PERSONENBUS;TOURNEO CUSTOM
34766347;VOLVO;2006;268798;6950;GRIJS;DIESEL;SEDAN;S60
34790500;MERCEDES-BENZ;2011;200210;7950;BLAUW;DIESEL;BEDRIJFSWAGEN;VITO
34808217;MG;1997;101734;6450;ROOD;BENZINE;OVERIG;MG F
34812110;BMW;2006;265472;7850;ZWART;DIESEL;SUV;X3
34824227;PEUGEOT;2000;267927;1250;BLAUW;BENZINE;HATCHBACK;206
34838601;SEAT;2007;169972;4950;ZWART;DIESEL;MPV;LEON
34844873;MAZDA;2017;58114;19900;BRUIN;DIESEL;STATIONWAGEN;6
34878869;AUDI;2010;309983;20950;WIT;DIESEL;SUV;Q7
34919979;FORD;2012;124563;10999;BRUIN;DIESEL;STATIONWAGEN;MONDEO
34934639;MINI;2008;76256;10890;WIT;BENZINE;STATIONWAGEN;CLUBMAN
34948586;PORSCHE;1975;54583;84900;ORANJE;BENZINE;COUPE;911
34948612;PORSCHE;1991;28342;284900;WIT;BENZINE;COUPE;911
34953610;MERCEDES-BENZ;2014;334523;9750;BLAUW;DIESEL;BEDRIJFSWAGEN;VITO
34962089;AUDI;2012;163938;23900;GRIJS;BENZINE;STATIONWAGEN;A4
34963182;TOYOTA;2010;105321;4950;GRIJS;BENZINE;HATCHBACK;AYGO
34973059;OPEL;2002;193476;4040;BLAUW;BENZINE;MPV;ZAFIRA
34981778;SUBARU;2012;94337;9450;GRIJS;BENZINE;MPV;TREZIA
34987869;VOLKSWAGEN;2016;75957;19950;ZWART;DIESEL;SEDAN;PASSAT
34989522;FORD;1989;82939;3999;ROOD;BENZINE;HATCHBACK;SIERRA
35019723;RENAULT;2014;72786;16950;GRIJS;DIESEL;PERSONENBUS;TRAFIC
35034903;MAZDA;2013;110353;16250;ZWART;DIESEL;SUV;CX-5
35081446;FIAT;2015;52450;12750;GROEN;BENZINE;CABRIOLET;500
35103883;FORD;2003;226000;995;BLAUW;BENZINE;STATIONWAGEN;FOCUS
35129160;FORD;1988;101968;3999;ROOD;BENZINE;OVERIG;SIERRA
35132626;BMW;1994;112649;32500;ZILVER;BENZINE;COUPE;M3
35132725;PORSCHE;1989;3760;999999;GRIJS;BENZINE;CABRIOLET;911
35155211;RENAULT;2009;178767;3950;BRUIN;DIESEL;MPV;SCENIC
35156789;SKODA;2014;223853;9950;GRIJS;DIESEL;STATIONWAGEN;OCTAVIA
35186722;LAND ROVER;2007;214267;14950;BLAUW;DIESEL;SUV;RANGE ROVER SPORT
35190050;FIAT;2010;33086;8950;GRIJS;BENZINE;CABRIOLET;500
35215352;OPEL;2009;51601;7950;ZWART;BENZINE;HATCHBACK;CORSA
35230399;VOLKSWAGEN;1996;174245;3450;ZWART;BENZINE;CABRIOLET;GOLF
35230437;PEUGEOT;2008;186998;4988;GRIJS;DIESEL;CABRIOLET;206
35230441;CITROEN;2011;128493;5748;ZWART;DIESEL;HATCHBACK;C3
35230452;PEUGEOT;1999;164552;1898;BLAUW;BENZINE;CABRIOLET;306
35230463;PEUGEOT;2006;107530;6940;BLAUW;BENZINE;CABRIOLET;307
35230468;PEUGEOT;2006;154130;8498;ZWART;DIESEL;CABRIOLET;307
35230483;RENAULT;2005;161001;3248;ROOD;BENZINE;HATCHBACK;LAGUNA
35230485;CHEVROLET;2012;88435;5498;BLAUW;LPG;HATCHBACK;SPARK
35230491;VOLKSWAGEN;1996;152392;2340;BLAUW;BENZINE;CABRIOLET;GOLF
35230508;PEUGEOT;2001;147949;2989;ZWART;BENZINE;HATCHBACK;206
35230532;CITROEN;2012;99796;6849;BLAUW;BENZINE;HATCHBACK;C1
35230574;FIAT;2012;43645;9448;ZWART;BENZINE;HATCHBACK;500
35230617;FIAT;2007;157391;5950;BLAUW;DIESEL;HATCHBACK;CROMA
35230622;VOLKSWAGEN;1999;151482;2498;GEEL;BENZINE;HATCHBACK;BEETLE
35230626;RENAULT;2006;83189;4498;ZWART;BENZINE;HATCHBACK;CLIO
35241829;FORD;2004;272410;950;ROOD;DIESEL;STATIONWAGEN;FOCUS
35241832;MERCEDES-BENZ;1999;212000;2950;ZWART;BENZINE;SEDAN;S-KLASSE
35287794;FIAT;2011;6613;7950;ZWART;BENZINE;HATCHBACK;500
35296248;AUDI;2013;127488;26750;GRIJS;DIESEL;STATIONWAGEN;A4
35325493;MERCEDES-BENZ;1996;92382;29950;ZWART;BENZINE;CABRIOLET;SL
35325505;MERCEDES-BENZ;1991;184557;11900;ZILVER;BENZINE;CABRIOLET;SL
35325507;MERCEDES-BENZ;1966;58959;99950;ZILVER;BENZINE;CABRIOLET;200-SERIE
35332237;RENAULT;2002;136339;1995;BLAUW;BENZINE;HATCHBACK;MEGANE
35352260;FORD;2017;38000;15890;WIT;DIESEL;BEDRIJFSWAGEN;TRANSIT CUSTOM
35365021;FORD;2012;135218;11900;GRIJS;DIESEL;STATIONWAGEN;MONDEO
35380057;KIA;2009;111556;8750;GRIJS;BENZINE;SUV;SPORTAGE
35431395;MERCEDES-BENZ;1966;70723;109950;ROOD;BENZINE;CABRIOLET;200-SERIE
35484986;MERCEDES-BENZ;2017;89000;49950;GRIJS;DIESEL;COUPE;GLC
35513832;PEUGEOT;2003;339000;1450;ZWART;DIESEL;STATIONWAGEN;307
35513842;RENAULT;2005;175000;2950;ZWART;BENZINE;HATCHBACK;LAGUNA
35513847;RENAULT;2000;127500;1750;GROEN;BENZINE;MPV;SCENIC
35513858;VOLKSWAGEN;2021;255000;1500;WIT;DIESEL;BEDRIJFSWAGEN;CADDY
35514061;NISSAN;2005;308000;1250;BLAUW;DIESEL;STATIONWAGEN;PRIMERA
35514064;NISSAN;1998;236000;750;GROEN;DIESEL;HATCHBACK;ALMERA
35514074;OPEL;2002;491741;950;GRIJS;DIESEL;STATIONWAGEN;ASTRA
35536685;MERCEDES-BENZ;1995;117816;16950;GRIJS;BENZINE;CABRIOLET;SL
35537871;PEUGEOT;2004;260230;3250;ZWART;BENZINE;CABRIOLET;307
35539749;MITSUBISHI;2013;70719;6999;ROOD;BENZINE;HATCHBACK;SPACE STAR
35544576;KIA;2016;26253;9370;ZWART;BENZINE;HATCHBACK;PICANTO
35784670;MITSUBISHI;2011;128936;15345;WIT;DIESEL;SUV;ASX
35791176;MERCEDES-BENZ;1978;188000;26500;GRIJS;BENZINE;CABRIOLET;300-SERIE
35822172;SKODA;2014;78227;10450;ROOD;BENZINE;HATCHBACK;FABIA
35826651;JAGUAR;1969;73010;9750;GRIJS;BENZINE;SEDAN;XJ
35826658;PORSCHE;1998;164000;24950;GRIJS;BENZINE;COUPE;911
35889002;RENAULT;2012;81020;8950;GRIJS;DIESEL;STATIONWAGEN;MEGANE
35893928;MERCEDES-BENZ;2016;93284;20945;GRIJS;DIESEL;SEDAN;C-KLASSE
35943362;RENAULT;2015;29531;13750;ZWART;DIESEL;MPV;SCENIC
35980799;MASERATI;2005;134441;18600;GROEN;BENZINE;SEDAN;QUATTROPORTE
36018044;PEUGEOT;2001;176802;1850;GRIJS;BENZINE;HATCHBACK;106
36019078;LAMBORGHINI;2004;35816;84500;WIT;BENZINE;COUPE;GALLARDO
36028536;PEUGEOT;2011;84398;9950;ZWART;BENZINE;HATCHBACK;308
36040446;SUZUKI;2021;10;22899;ZILVER;BENZINE;OVERIG;SX4 S-CROSS
36046388;BMW;2015;72410;18650;GRIJS;BENZINE;MPV;2-SERIE ACTIVE TOURER
36056674;CITROEN;1992;235881;1850;GROEN;BENZINE;HATCHBACK;BX
36059748;TOYOTA;2008;218888;4425;GRIJS;BENZINE;MPV;YARIS
36081469;OPEL;2015;79000;14500;WIT;BENZINE;SUV;MOKKA / MOKKA X
36090319;PEUGEOT;2006;105418;4998;WIT;DIESEL;BEDRIJFSWAGEN;EXPERT
36091019;RENAULT;2003;135140;1495;GRIJS;BENZINE;MPV;SCENIC
36097372;MASERATI;2016;28742;64945;ZWART;DIESEL;SEDAN;QUATTROPORTE
36097486;MASERATI;2014;167266;36945;ZWART;DIESEL;SEDAN;QUATTROPORTE
36101617;AUDI;2009;250461;6250;ZWART;DIESEL;HATCHBACK;A3
36140996;KIA;2016;23691;25945;ZWART;ELEKTRICITEIT;MPV;E-SOUL
36196790;OPEL;2016;55000;7900;WIT;BENZINE;HATCHBACK;KARL
36201137;NISSAN;2013;61090;29750;WIT;DIESEL;BEDRIJFSWAGEN;NV400
36201182;NISSAN;2014;114426;23995;ZWART;DIESEL;PERSONENBUS;PRIMASTAR
36201227;NISSAN;2013;38779;44995;ZWART;BENZINE;CABRIOLET;370Z
36201298;NISSAN;2005;250564;2495;ROOD;DIESEL;MPV;ALMERA TINO
36215279;MERCEDES-BENZ;2012;110000;19500;GRIJS;DIESEL;STATIONWAGEN;E-KLASSE
36252506;VOLKSWAGEN;2015;91392;22950;WIT;DIESEL;HATCHBACK;GOLF
36258285;PEUGEOT;2012;153797;11145;BLAUW;DIESEL;MPV;5008
36262664;OPEL;2013;19977;11750;WIT;BENZINE;HATCHBACK;AGILA
36273825;SEAT;2013;49544;12800;ZILVER;BENZINE;HATCHBACK;ALTEA XL
36304125;FIAT;2014;58667;9450;ROOD;BENZINE;HATCHBACK;500
36304144;KIA;2010;117043;3995;ROOD;BENZINE;HATCHBACK;PICANTO
36330843;AUDI;2013;86127;15950;ZWART;BENZINE;HATCHBACK;A3
36348281;MERCEDES-BENZ;2002;84884;19900;WIT;BENZINE;SEDAN;S-KLASSE
36349177;SKODA;2012;192259;4349;WIT;DIESEL;STATIONWAGEN;FABIA
36384581;OPEL;2013;109900;8950;BLAUW;LPG / BENZINE;MPV;MERIVA
36399014;CITROEN;2011;81317;13950;ZWART;BENZINE;HATCHBACK;DS4
36409870;BMW;2007;207750;3945;ZWART;DIESEL;HATCHBACK;1-SERIE
36409889;PEUGEOT;2014;37065;6250;GRIJS;BENZINE;HATCHBACK;107
36409903;RENAULT;2007;171825;2495;GRIJS;DIESEL;MPV;MODUS
36409906;SKODA;2012;162500;7750;GRIJS;DIESEL;STATIONWAGEN;OCTAVIA
36409911;TOYOTA;2010;187990;6750;GRIJS;DIESEL;STATIONWAGEN;AVENSIS
36409914;SKODA;2011;178100;7750;GRIJS;DIESEL;STATIONWAGEN;OCTAVIA
36410963;KITCAR;1967;6466;22950;ZWART;BENZINE;OVERIG;MANIA SPYDER
36431858;MERCEDES-BENZ;2007;383706;4950;WIT;DIESEL;BEDRIJFSWAGEN;SPRINTER
36434363;MERCEDES-BENZ;1999;199454;4500;GRIJS;BENZINE;SEDAN;E-KLASSE
36434871;MERCEDES-BENZ;1997;278586;2500;BLAUW;DIESEL;STATIONWAGEN;C-KLASSE
36434953;MERCEDES-BENZ;1997;345632;2050;BLAUW;DIESEL;SEDAN;C-KLASSE
36444801;VOLKSWAGEN;1973;61780;7950;BLAUW;BENZINE;HATCHBACK;KEVER
36454794;MITSUBISHI;2007;279123;12990;GRIJS;DIESEL;SUV;PAJERO
36456734;OPEL;2011;119516;7450;GRIJS;BENZINE;MPV;MERIVA
36456878;VOLKSWAGEN;2013;142570;12900;GRIJS;DIESEL;STATIONWAGEN;PASSAT
36473070;RENAULT;2010;108169;7835;BLAUW;BENZINE;HATCHBACK;MEGANE
36488436;RENAULT;2001;157671;1750;GRIJS;BENZINE;COUPE;MEGANE
36488754;OPEL;1999;267809;850;BLAUW;DIESEL;HATCHBACK;CORSA
36493318;BMW;2005;209480;4750;ZWART;BENZINE;SEDAN;3-SERIE
36493761;VOLKSWAGEN;1998;238098;3950;ZWART;BENZINE;CABRIOLET;GOLF
36493765;VOLKSWAGEN;2001;194569;26950;ZILVER;DIESEL;CAMPER;CALIFORNIA
36498376;VOLVO;2007;275448;5750;GRIJS;BENZINE;STATIONWAGEN;V70
36509495;VOLKSWAGEN;2010;191810;6950;GRIJS;DIESEL;SEDAN;PASSAT
36515508;PEUGEOT;2014;38573;7450;WIT;BENZINE;HATCHBACK;108
36531366;OPEL;2012;202143;12950;WIT;DIESEL;BEDRIJFSWAGEN;MOVANO
36540962;TOYOTA;2008;266159;5950;GRIJS;DIESEL;STATIONWAGEN;VERSO
36541537;FORD;2011;194933;8995;ZWART;DIESEL;BEDRIJFSWAGEN;TRANSIT
36595744;RENAULT;2011;129106;8745;ZWART;BENZINE;STATIONWAGEN;MEGANE
36596673;PEUGEOT;2006;246780;1995;BLAUW;DIESEL;HATCHBACK;207
36631609;TOYOTA;1977;1;30000;GEEL;BENZINE;COUPE;CELICA
36635136;FORD;2008;258715;4750;ZWART;DIESEL;STATIONWAGEN;FOCUS
36652230;PEUGEOT;2003;299676;1299;GROEN;BENZINE;STATIONWAGEN;307
36678291;HONDA;1989;100933;3750;ROOD;BENZINE;HATCHBACK;CIVIC
36678610;CITROEN;2009;126947;6450;BRUIN;BENZINE;MPV;C4 PICASSO
36688429;FIAT;2013;158484;6750;ZWART;DIESEL;HATCHBACK;PUNTO
36700539;VOLKSWAGEN;2010;165963;6500;GRIJS;DIESEL;STATIONWAGEN;GOLF
36702540;RENAULT;2006;189241;2295;BLAUW;BENZINE;MPV;SCENIC
36713530;FORD;2008;106960;5200;BLAUW;BENZINE;MPV;FUSION
36716952;FERRARI;2009;88071;97500;ZWART;BENZINE;OVERIG;599
36744047;SKODA;2010;117410;13550;BLAUW;BENZINE;SUV;YETI
36747343;HYUNDAI;2011;174668;9745;GRIJS;BENZINE;SUV;IX35
36767653;HYUNDAI;2015;43708;12845;GRIJS;BENZINE;HATCHBACK;I20
36778709;PEUGEOT;2007;182540;3699;GRIJS;BENZINE;HATCHBACK;207
36786545;TOYOTA;2009;107905;9945;BLAUW;BENZINE;SEDAN;AVENSIS
36794560;OPEL;2011;75675;8250;GRIJS;BENZINE;MPV;MERIVA
36799523;RENAULT;2010;71703;11950;WIT;DIESEL;BEDRIJFSWAGEN;MASTER
36827860;CITROEN;2004;292219;795;BLAUW;LPG;MPV;XSARA PICASSO
36836672;MINI;2003;119144;4994;GRIJS;BENZINE;HATCHBACK;COOPER
36843741;TOYOTA;2003;275437;2499;BLAUW;BENZINE;MPV;COROLLA
36860687;OPEL;2005;149636;3649;BLAUW;BENZINE;COUPE;ASTRA
36881588;MERCEDES-BENZ;2016;140000;34950;GRIJS;DIESEL;SEDAN;E-KLASSE
36900640;CHEVROLET;2011;160320;8950;ZWART;DIESEL;SUV;CAPTIVA
36900651;CITROEN;2010;132750;4495;GRIJS;BENZINE;HATCHBACK;C1
36901485;MITSUBISHI;2013;91524;19058;BLAUW;BENZINE / ELEKTRICITEIT;STATIONWAGEN;OUTLANDER
36904114;OPEL;2006;181223;2950;WIT;DIESEL;BEDRIJFSWAGEN;COMBO
36905278;FORD;2012;121359;7250;BLAUW;DIESEL;HATCHBACK;FIESTA
36910685;CITROEN;2004;221479;2950;ROOD;BENZINE;OVERIG;XSARA PICASSO
36910691;HYUNDAI;2005;182426;3250;GROEN;BENZINE;MPV;MATRIX
36916845;TOYOTA;2003;299908;2450;GRIJS;DIESEL;HATCHBACK;YARIS
36917708;PEUGEOT;2003;289126;2950;BLAUW;BENZINE;SEDAN;607
36932019;MERCEDES-BENZ;2010;99137;13900;GRIJS;BENZINE;SEDAN;E-KLASSE
36941152;CITROEN;2014;25175;7500;GRIJS;DIESEL;HATCHBACK;C3
36962556;FORD;2011;160609;6450;ZWART;DIESEL;STATIONWAGEN;FOCUS
